boundary,file,line,snippet
FILESYSTEM,scripts/validate-bhm-wi12-human-ui.py,72,"cli_payload = json.loads(cli_report.read_text(encoding=""utf-8"")) if cli_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi12-human-ui.py,76,"benchmark_payload = json.loads(benchmark_report.read_text(encoding=""utf-8"")) if benchmark_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi12-human-ui.py,84,target = Path(args.report).expanduser().resolve()
FILESYSTEM,scripts/validate-bhm-wi12-human-ui.py,86,"target.write_text(rendered + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,18,ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,49,"with tempfile.TemporaryDirectory(prefix=""bhm-wi13-validator-"") as raw:"
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,50,temp = Path(raw)
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,52,"fixture_path.write_text(json.dumps({""task_type"": ""retrieval"", ""project"": ""fixture"", ""scope"": ""src"", ""confidence"": 0.9, ""evidence_count"": 2}, ensure_ascii=False), encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,57,"cli_payload = json.loads(cli_report.read_text(encoding=""utf-8"")) if cli_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,61,"benchmark_payload = json.loads(benchmark_report.read_text(encoding=""utf-8"")) if benchmark_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,69,target = Path(args.report).expanduser().resolve()
FILESYSTEM,scripts/validate-bhm-wi13-capability-router.py,71,"target.write_text(rendered + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,19,ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,60,"with tempfile.TemporaryDirectory(prefix=""bhm-wi14-validator-"") as raw:"
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,61,temp = Path(raw)
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,63,"fixture_path.write_text(json.dumps({""records"": records, ""source_kind"": ""fixture"", ""source_url"": ""https://example.invalid/source"", ""source_commit"": ""abc123"", ""source_license"": ""MIT"", ""input_schema"": ""generic.v1"", ""reviewer"": ""operator"", ""project"": ""fixture""}, ensure_ascii=False), encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,68,"cli_payload = json.loads(cli_report.read_text(encoding=""utf-8"")) if cli_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,72,"benchmark_payload = json.loads(benchmark_report.read_text(encoding=""utf-8"")) if benchmark_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,80,target = Path(args.report).expanduser().resolve()
FILESYSTEM,scripts/validate-bhm-wi14-migration.py,82,"target.write_text(rendered + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi15-security.py,19,ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/validate-bhm-wi15-security.py,63,"with tempfile.TemporaryDirectory(prefix=""bhm-wi15-validator-"") as raw:"
FILESYSTEM,scripts/validate-bhm-wi15-security.py,64,temp = Path(raw)
FILESYSTEM,scripts/validate-bhm-wi15-security.py,66,"fixture_path.write_text(json.dumps({""items"": [safe, injection], **_base_kwargs()}, ensure_ascii=False), encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi15-security.py,71,"cli_payload = json.loads(cli_report.read_text(encoding=""utf-8"")) if cli_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi15-security.py,75,"benchmark_payload = json.loads(benchmark_report.read_text(encoding=""utf-8"")) if benchmark_report.exists() else {}"
FILESYSTEM,scripts/validate-bhm-wi15-security.py,83,target = Path(args.report).expanduser().resolve()
FILESYSTEM,scripts/validate-bhm-wi15-security.py,85,"target.write_text(rendered + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi17-final-acceptance.py,18,ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/validate-bhm-wi17-final-acceptance.py,58,"""release_sha256"": archive.is_file() and __import__(""hashlib"").sha256(archive.read_bytes()).hexdigest() == str(args.release_sha256).lower(),"
FILESYSTEM,scripts/validate-bhm-wi17-final-acceptance.py,66,"with tempfile.TemporaryDirectory(prefix=""bhm-wi17-final-"") as raw:"
FILESYSTEM,scripts/validate-bhm-wi17-final-acceptance.py,67,temp = Path(raw)
FILESYSTEM,scripts/validate-bhm-wi17-final-acceptance.py,69,"fixture.write_text(""{}"", encoding=""utf-8"")"
FILESYSTEM,scripts/validate-bhm-wi17-final-acceptance.py,85,target = Path(args.report).expanduser().resolve()
FILESYSTEM,scripts/validate-bhm-wi17-final-acceptance.py,87,"target.write_text(rendered + ""\n"", encoding=""utf-8"")"
FILESYSTEM,scripts/validate_public_tree.py,17,"if set(Path(relative).parts) & set(manifest[""local_roots""]):"
FILESYSTEM,scripts/validate_public_tree.py,23,repo = repo.resolve()
FILESYSTEM,scripts/validate_public_tree.py,41,parts = Path(relative).parts
FILESYSTEM,scripts/validate_public_tree.py,60,"parser.add_argument(""--repo"", type=Path, default=Path(__file__).resolve().parents[1])"
FILESYSTEM,scripts/verify-bhm-crystallize-worker.py,16,REPO_ROOT = Path(__file__).resolve().parents[1]
FILESYSTEM,scripts/verify-bhm-crystallize-worker.py,70,return path.read_text(encoding=encoding)
FILESYSTEM,scripts/verify-bhm-crystallize-worker.py,163,"report = verify_run(Path(args.run_dir), args.bhm_base_url.rstrip(""/""))"
FILESYSTEM,scripts/verify-release-build.py,147,path.relative_to(bundle).as_posix(): path.read_bytes()
FILESYSTEM,scripts/verify-release-build.py,194,"files, archive_failures = verify_archive(args.archive.resolve())"
FILESYSTEM,scripts/verify-release-build.py,196,files = verify_directory(args.release_root.resolve())
FILESYSTEM,scripts/verify-release-signature.py,17,raw = path.read_bytes().strip()
FILESYSTEM,scripts/verify-release-signature.py,29,archive_digest = sha256(archive.read_bytes())
FILESYSTEM,scripts/verify-release-signature.py,39,"receipt_value = json.loads(receipt.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/verify-release-signature.py,98,"archive=args.archive.resolve(),"
FILESYSTEM,scripts/verify-release-signature.py,99,"signature=args.signature.resolve(),"
FILESYSTEM,scripts/verify-release-signature.py,100,"public_key=args.public_key.resolve(),"
FILESYSTEM,scripts/verify-release-signature.py,101,"receipt=args.receipt.resolve(),"
FILESYSTEM,scripts/verify-release-trust.py,44,path.relative_to(bundle).as_posix(): path.read_bytes()
FILESYSTEM,scripts/verify-release-trust.py,80,"match = re.search(r""(?i)\b[a-f0-9]{64}\b"", path.read_text(encoding=""utf-8""))"
FILESYSTEM,scripts/verify-release-trust.py,238,archive = args.archive.resolve()
FILESYSTEM,scripts/verify-release-trust.py,240,"sidecar = args.sidecar.resolve() if args.sidecar else Path(f""{archive}.sha256"")"
FILESYSTEM,scripts/verify-release-trust.py,242,actual = digest(archive.read_bytes())
FILESYSTEM,scripts/verify-release-trust.py,255,"verifier = Path(__file__).with_name(""verify-release-signature.py"")"
FILESYSTEM,scripts/verify-release-trust.py,279,"files, failures = read_root(args.release_root.resolve())"
FILESYSTEM,scripts/verify-release-trust.py,281,"result = {""ok"": not failures, ""source"": str(args.release_root.resolve()), **trust_result, ""failures"": failures}"
FILESYSTEM,src/blackholememory/agents/developer_agent.py,185,return Path(__file__).resolve().parents[3]
FILESYSTEM,src/blackholememory/agents/developer_agent.py,201,"for raw_line in env_path.read_text(encoding=""utf-8"").splitlines():"
FILESYSTEM,src/blackholememory/agents/developer_agent.py,2361,self.chronicle_path.write_text(
FILESYSTEM,src/blackholememory/agents/developer_agent.py,2451,"with self.chronicle_path.open(""a"", encoding=""utf-8"") as handle:"
FILESYSTEM,src/blackholememory/agents/developer_agent.py,2642,"tmp_path.write_text(json.dumps(payload, ensure_ascii=False, separators=("","", "":"")), encoding=""utf-8"")"
FILESYSTEM,src/blackholememory/app.py,813,"return Path(configured) / ""registry.json"""
FILESYSTEM,src/blackholememory/app.py,821,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,1147,"return Path(configured).expanduser() if configured else settings.repo_root / ""config"" / ""retention-policy.json"""
FILESYSTEM,src/blackholememory/app.py,1995,"STATIC_DIR = Path(__file__).parent / ""static"""
FILESYSTEM,src/blackholememory/app.py,2243,key = str(path.resolve())
FILESYSTEM,src/blackholememory/app.py,4755,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,4769,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,4783,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,4797,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,4811,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,4825,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,4839,"return json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,4850,"return json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,4861,"return json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,4872,"return json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,4891,"return json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,4925,"return json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,4945,"temp_path.write_text(json.dumps(payload, ensure_ascii=False, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,src/blackholememory/app.py,4969,"data = json.loads(_BOOT_REPORT_PATH.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,5173,"raw = path.read_text(encoding=""utf-8"").strip()"
FILESYSTEM,src/blackholememory/app.py,6301,"script_path = Path(__file__).resolve().parents[2] / ""scripts"" / file_name"
FILESYSTEM,src/blackholememory/app.py,9441,"target.write_text(json.dumps(payload, ensure_ascii=False, indent=2), encoding=""utf-8"")"
FILESYSTEM,src/blackholememory/app.py,9451,"payload = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,9467,"payload = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/app.py,11727,base = Path(settings.repo_root).resolve()
FILESYSTEM,src/blackholememory/app.py,11753,"return str(probe_repository_state(Path(root), project=project).root_id)"
FILESYSTEM,src/blackholememory/app.py,11895,repos_root = settings.repo_root.resolve().parent
FILESYSTEM,src/blackholememory/app.py,11920,candidate = Path(candidate_name)
FILESYSTEM,src/blackholememory/app.py,13989,"user_root=Path(user_root_value) if user_root_value else None,"
FILESYSTEM,src/blackholememory/app.py,14013,return Path(__file__).resolve().parents[2]
FILESYSTEM,src/blackholememory/app.py,15022,resolution: ProjectResolution = _PROJECT_REGISTRY.resolve(project)
FILESYSTEM,src/blackholememory/bhm_mcp.py,220,"for raw_line in env_path.read_text(encoding=""utf-8"").splitlines():"
FILESYSTEM,src/blackholememory/change_impact.py,57,root = Path(repo_root).expanduser().resolve()
FILESYSTEM,src/blackholememory/code_graph.py,324,suffix = Path(path).suffix.casefold()
FILESYSTEM,src/blackholememory/code_graph.py,5261,if Path(target).stem.casefold() in Path(path).stem.casefold() or Path(path).stem.casefold() in Path(target).stem.casefold():
FILESYSTEM,src/blackholememory/code_graph.py,5275,"root_path = Path(str(snapshot.get(""root_path"") or """")).expanduser().resolve()"
FILESYSTEM,src/blackholememory/code_graph.py,5293,target = (root_path / Path(path)).resolve()
FILESYSTEM,src/blackholememory/code_graph.py,5300,payload = target.read_bytes()
FILESYSTEM,src/blackholememory/code_graph.py,5400,self.path = Path(database_path).expanduser().resolve()
FILESYSTEM,src/blackholememory/code_graph_artifact.py,52,"return (Path(runtime_dir).expanduser().resolve() / ""code-graph-artifacts"").resolve()"
FILESYSTEM,src/blackholememory/code_graph_artifact.py,121,path.write_bytes(compressed)
FILESYSTEM,src/blackholememory/code_graph_artifact.py,144,"manifest_path.write_bytes(_canonical_json(manifest) + b""\n"")"
FILESYSTEM,src/blackholememory/code_graph_artifact.py,158,candidate = Path(candidate_name)
FILESYSTEM,src/blackholememory/code_graph_artifact.py,168,compressed = candidate.read_bytes()
FILESYSTEM,src/blackholememory/code_graph_artifact.py,207,"manifest = json.loads(manifest_path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/code_search.py,169,return Path(candidate_name)
FILESYSTEM,src/blackholememory/code_search.py,208,root = root.resolve()
FILESYSTEM,src/blackholememory/code_search.py,230,payload = path.read_bytes()
FILESYSTEM,src/blackholememory/code_search.py,371,"payload = _safe_path(root.resolve(), relative).read_bytes()"
FILESYSTEM,src/blackholememory/config.py,27,"for line in env_path.read_text(encoding=""utf-8"").splitlines():"
FILESYSTEM,src/blackholememory/config.py,71,repo_root: Path = Path(__file__).resolve().parents[2]
FILESYSTEM,src/blackholememory/context_profiles.py,36,root = repo_root or Path(__file__).resolve().parents[2]
FILESYSTEM,src/blackholememory/context_profiles.py,43,"payload = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/convention_memory.py,101,"related_tests = sorted(path for path in paths if ""/tests/"" in f""/{path}"" or Path(path).name.startswith(""test_""))[:MAX_CARD_EVIDENCE]"
FILESYSTEM,src/blackholememory/convention_memory.py,237,"or Path(str(node.get(""path"") or """")).name.startswith(""test_"")"
FILESYSTEM,src/blackholememory/convention_memory.py,400,self.path = Path(database_path).expanduser().resolve()
FILESYSTEM,src/blackholememory/galaxy.py,17,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,src/blackholememory/galaxy.py,203,"payload = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/hook_queue.py,91,self.path = Path(path)
FILESYSTEM,src/blackholememory/hook_queue.py,755,target_path = Path(target)
FILESYSTEM,src/blackholememory/hook_queue.py,762,"Path(f""{target_path}-wal""),"
FILESYSTEM,src/blackholememory/hook_queue.py,763,"Path(f""{target_path}-shm""),"
FILESYSTEM,src/blackholememory/hook_queue.py,868,"sidecar = Path(f""{self.path}{suffix}"")"
FILESYSTEM,src/blackholememory/infra/mcp_broker.py,27,"self.path = Path(tempfile.gettempdir()) / f""{name}.lock"""
FILESYSTEM,src/blackholememory/infra/mcp_broker.py,32,"self._file = self.path.open(""a+b"")"
FILESYSTEM,src/blackholememory/infra/mcp_broker.py,95,"self.unix_socket_path = unix_socket_path or os.path.join(tempfile.gettempdir(), f""{pipe_name}.sock"")"
FILESYSTEM,src/blackholememory/infra/mcp_broker.py,418,"with open(self.pipe_path, ""wb"", buffering=0):"
FILESYSTEM,src/blackholememory/llm_cache.py,273,self.path = Path(path)
FILESYSTEM,src/blackholememory/llm_cache.py,639,return Path(configured).expanduser()
FILESYSTEM,src/blackholememory/llm_cache.py,640,"return Path(__file__).resolve().parents[2] / "".runtime"" / ""llm-jobs"" / ""cache.sqlite3"""
FILESYSTEM,src/blackholememory/llm_final_gate.py,44,"with tempfile.TemporaryDirectory(prefix=""bhm-p17.21-"") as directory:"
FILESYSTEM,src/blackholememory/llm_final_gate.py,45,"queue_path = Path(directory) / ""queue.sqlite3"""
FILESYSTEM,src/blackholememory/llm_job_queue.py,106,return Path(configured).expanduser()
FILESYSTEM,src/blackholememory/llm_job_queue.py,107,"return Path(__file__).resolve().parents[2] / "".runtime"" / ""llm-jobs"" / ""queue.sqlite3"""
FILESYSTEM,src/blackholememory/llm_job_queue.py,114,self.path = Path(path)
FILESYSTEM,src/blackholememory/llm_learning.py,76,self.path = Path(path)
FILESYSTEM,src/blackholememory/llm_learning.py,517,return Path(configured).expanduser()
FILESYSTEM,src/blackholememory/llm_learning.py,518,"return Path(__file__).resolve().parents[2] / "".runtime"" / ""llm-jobs"" / ""learning.sqlite3"""
FILESYSTEM,src/blackholememory/llm_long_tasks.py,300,self.path = Path(path)
FILESYSTEM,src/blackholememory/llm_long_tasks.py,857,return Path(configured).expanduser()
FILESYSTEM,src/blackholememory/llm_long_tasks.py,858,"return Path(__file__).resolve().parents[2] / "".runtime"" / ""llm-jobs"" / ""long-tasks.sqlite3"""
FILESYSTEM,src/blackholememory/llm_safety.py,144,resolved_roots = tuple(Path(root).expanduser().resolve() for root in roots)
FILESYSTEM,src/blackholememory/llm_safety.py,149,path = Path(raw_path).expanduser().resolve()
FILESYSTEM,src/blackholememory/llm_safety.py,163,digest = hashlib.sha256(path.read_bytes()).hexdigest()
FILESYSTEM,src/blackholememory/local_model_replay.py,221,"output_json.write_text(json.dumps(report, ensure_ascii=False, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,src/blackholememory/local_model_replay.py,222,"output_markdown.write_text(render_local_model_replay_markdown(report), encoding=""utf-8"")"
FILESYSTEM,src/blackholememory/local_security_gate.py,124,"value = json.loads(Path(path).read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/mcp_doctor.py,91,repo_root: Path = Path(__file__).resolve().parents[2]
FILESYSTEM,src/blackholememory/mcp_doctor.py,106,"object.__setattr__(self, ""repo_root"", Path(self.repo_root).resolve())"
FILESYSTEM,src/blackholememory/mcp_doctor.py,108,"object.__setattr__(self, ""manifest"", Path(self.manifest).resolve())"
FILESYSTEM,src/blackholememory/mcp_doctor.py,110,"object.__setattr__(self, ""codex_config"", Path(self.codex_config).resolve())"
FILESYSTEM,src/blackholememory/mcp_doctor.py,118,"return self.codex_config or Path(os.environ.get(""USERPROFILE"", """")) / "".codex"" / ""config.toml"""
FILESYSTEM,src/blackholememory/mcp_doctor.py,159,current = Path(sys.executable).resolve()
FILESYSTEM,src/blackholememory/mcp_doctor.py,161,"Path(os.environ.get(""BHM_RUNTIME_PYTHON"", """")),"
FILESYSTEM,src/blackholememory/mcp_doctor.py,170,resolved = candidate.resolve()
FILESYSTEM,src/blackholememory/mcp_panel.py,66,"value = json.loads(path.read_text(encoding=""utf-8""))"
FILESYSTEM,src/blackholememory/mcp_panel.py,87,return Path(target).expanduser()
FILESYSTEM,src/blackholememory/mcp_panel.py,99,"raw = path.read_text(encoding=""utf-8"")"
FILESYSTEM,src/blackholememory/mcp_panel.py,123,root = Path(repo_root).resolve()
FILESYSTEM,src/blackholememory/mcp_panel.py,124,"manifest = Path(manifest_path or root / ""config"" / ""mcp-registration.json"").resolve()"
FILESYSTEM,src/blackholememory/mcp_readiness.py,87,self.path = Path(path).expanduser()
FILESYSTEM,src/blackholememory/mcp_readiness.py,106,"handle = self.path.open(""a+b"")"
FILESYSTEM,src/blackholememory/mcp_readiness.py,169,return Path(configured).expanduser()
FILESYSTEM,src/blackholememory/mcp_readiness.py,172,"return Path(local_app_data) / ""BlackHoleMemory"" / ""mcp-readiness.lock"""
